Firm Name,Year End,EoF for SCR (£m),Excess of assets over liabilities (£m) [= equity],GWP (£m),NWP (£m) ,SCR (£m),SCR coverage ratio,Total assets (£m),Total liabilities (£m)
Firm 238,2017,7.170181926114828,7.7630078969740755,0.0,0.0,0.19959119059183408,6.178197794216772,14.242330281939832,1.8677555963507682
Firm 238,2018,1.4373375914283242,11.20873829884736,0.0,0.0,0.18252988687901203,4.698067008768314,3.605089550767834,4.0150226789446135
Firm 238,2019,5.683495453839357,3.555876917235911,0.0,0.0,0.500683492797409,1.7970655878488864,8.392896802532393,2.968040485832331
Firm 238,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 239,2016,1.897351585690794,4.578213264087559,0.0,0.0,3.101172448435616,1.189062460068411,14.113793182864475,4.828279079738973
Firm 239,2017,0.7850235798672247,3.0101333922290294,0.0,0.0,0.5929149167466234,2.911836797646573,4.933067610923976,4.654874916771071
Firm 239,2018,10.033584144374045,11.10639904170218,0.0,0.0,2.307787654588065,3.439060473022526,19.104084218706184,5.153854982952706
Firm 239,2019,1.0070802146384048,7.7215722338744435,0.0,0.0,1.486778439285182,0.9933036558726465,13.90052772129683,1.1651831069170728
Firm 239,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 24,2016,44.81475530480097,29.062820408144262,0.0,0.0,8.88213064831475,3.251038801435505,2228.4326602085794,3827.778726954755
Firm 24,2017,53.51236621685654,16.43081517327999,207.38064908071397,206.30527368993532,11.35425736551991,4.026388065868015,13442.113664213817,16995.964930501046
Firm 24,2018,25.548588687313934,2.41087008162077,361.50940566247283,897.3766284924544,16.001295652655447,2.4447382055889686,2278.2129293717353,234.53961127030144
Firm 24,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 24,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 240,2016,185.65510534704177,336.7060881688677,660.105887436079,681.9577730382449,64.35187276075466,1.4135240283301163,355.46594882770086,27.297891391604423
Firm 240,2017,197.90907516560046,296.6449522213563,791.3405079577259,588.7598949830993,19.650333225382795,1.2931855858300985,47.157527645276545,64.99135671472162
Firm 240,2018,111.66180430451169,4.378701997094823,452.22299126482216,101.3540513656094,10.174761955502747,0.7177683284714471,145.63316382510857,35.00636911918449
Firm 240,2019,123.10229503178194,253.13367113691936,589.6322179890442,1151.3348842243765,41.17321114369239,2.173482412783221,144.94904349235279,25.33079675586014
Firm 240,2020,16.84412488032672,68.10770061626208,1100.6182048175117,708.2652792362938,34.17450001070246,1.0085348450602345,21.07129822429764,86.98675184114742
Firm 241,2016,29.612566439462647,4.604315211386415,35.55129093967652,5.148628760011044,16.35300553770294,0.362991786748909,115.90014072795358,43.97647353482457
Firm 241,2017,0.616731641604853,29.35581943199468,38.76842182455438,34.63105149607559,38.77344563128249,0.27071195766491396,269.30510539980537,249.94189822369785
Firm 241,2018,48.23823462899506,27.52776839874043,37.778804516748735,2.030998175436485,15.232483033894079,1.708327463124193,248.1357366780485,215.76287756505636
Firm 241,2019,1.5622135597356621,57.829593417701055,90.29948130810286,10.903410610356143,38.89743531826295,1.348210121492715,205.02687266312415,40.45986791921528
Firm 241,2020,11.424604217785054,37.20436516046595,123.70879527715789,72.43388497692936,18.789461797520765,0.9248103259025146,136.0990333600545,262.42082947105905
Firm 242,2016,632.5334084169226,860.0485660132482,224.64888265009242,558.2538130389877,197.98539809356507,2.357952822010997,972.9698361650946,64.39229597238167
Firm 242,2017,422.0968807419234,258.58361255564336,718.3696891680592,455.43687556233067,290.6738423932451,1.6558112585163147,901.3752442022744,73.08557711110674
Firm 242,2018,167.60658498290474,581.7975189400182,767.4064732630975,860.0948345996037,379.4512043264749,1.809376267828753,1062.6920563548176,417.7112283045762
Firm 242,2019,538.3003604654994,252.88927340230987,635.1462257958483,48.204721859820516,220.27036079823117,2.699119914709144,38.872130701981554,620.4366853509644
Firm 242,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 243,2016,24.12158135695872,310.05398178281064,91.46526423323385,343.9307850335221,5.473379768802173,9.419315022246604,3.0882021217512867,196.57043364117996
Firm 243,2017,64.85937100048504,111.05418800280003,235.82193424408888,351.8781609615287,38.1794486412518,4.1325629836459,319.22596519655383,292.4846373234803
Firm 243,2018,3.5381409475124554,64.86063297680047,62.3671718794033,76.16632078607525,73.47785566990991,2.196896615380913,86.3668116493477,72.22135912913497
Firm 243,2019,228.22442407713925,227.0482276074782,106.44427368972242,98.96199517338412,26.608399727225333,1.2585285528500427,385.01728212260826,57.551704693940735
Firm 243,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 244,2016,4.96298807759465,30.00691155937982,5.512461047325281,5.409531059146219,6.896647822168109,2.6384851585577143,2.6596958439128446,3.1570225029732515
Firm 244,2017,24.935159688109042,13.291158014791346,0.676570943221618,2.429122966655807,3.5949225030021466,0.1182476991290417,31.416926348289476,0.6580501080250247
Firm 244,2018,1.0134026544301764,23.425821049171866,1.6484480667688455,2.5919458226265646,17.980499978925664,0.24694590729818164,3.5533931373085577,2.523844415493872
Firm 244,2019,24.243468974525058,29.549560518328974,1.812249037595973,0.1887863029312498,14.417779674828502,2.5542917552790847,25.04294331811702,1.1926663554787578
Firm 244,2020,11.596129383293468,21.1517160595028,2.4677476540703838,3.6460911895633945,2.161070185207173,1.3485870425343103,9.265123178642291,1.5650964583157314
Firm 245,2016,63.688871469695854,79.79435864610396,0.02622101676106998,0.07992028608162824,3.169037200822357,3.595575465079524,135.72405392087109,26.336568044883826
Firm 245,2017,13.633281243435617,58.95262707361293,0.0036266326377348817,0.04152719510510891,19.416192898214955,2.08742148367608,275.13156289780716,50.85143052993072
Firm 245,2018,24.986254650078738,92.07034849910255,0.019896599807073274,0.03890921665445258,9.645298695376955,0.20304950174293487,38.961241120454076,142.95426772236036
Firm 245,2019,53.755194218587434,52.32635167680315,-0.0011751687757748075,-0.016218368882791524,24.50772561835534,3.544967601355878,76.7413250351629,74.65395140130501
Firm 245,2020,60.667255269187336,47.114933949938816,0.0017820514993931436,0.018134299944019522,1.6431944102423224,4.919917095612256,211.0809754387641,46.23415698202551
Firm 246,2016,26.113843882023072,145.20896130088374,148.84964025470495,75.56897184064587,11.792619918667553,1.2974937062473726,135.91080902371817,10.984445392858458
Firm 246,2017,62.69680697183235,214.29950799481134,134.12504348541668,31.692994586798306,165.0657473578451,0.3899794316718659,150.59521357775688,7.577998525214405
Firm 246,2018,14.365701153867047,173.7899552695271,359.01776192129955,142.78867991736107,136.3061117356214,1.6729480581617389,222.49889142918474,86.60869672000536
Firm 246,2019,266.5676271207761,206.23997191751315,76.52161417272137,64.46216908776375,130.2685317391881,3.276391437716976,276.79379635032825,199.92200952077735
Firm 246,2020,500.49634802888426,183.86308123287202,160.94440460068512,39.83605511487017,290.50230460904766,1.281835478971705,218.04125356597788,298.54785733079865
Firm 247,2016,317.3369604899169,283.54681888929554,5681.610290033707,2489.2200232922914,76.5217174805685,1.587490317734113,141289.9483626442,122340.03935044029
Firm 247,2017,162.71652534775436,156.643403922586,43569.20153787212,25897.33840394248,56.920351992398665,10.822131942489504,169177.50638684022,27871.143032500342
Firm 247,2018,65.78688260162097,18.396556553302013,12047.809027625684,6237.267910376179,18.731131869999,0.14214708578762214,39018.013457868736,131722.4524533882
Firm 247,2019,96.72237721041495,13.709773403824085,7300.862736460369,6512.232956097571,1.019865432173435,15.21273548492604,50059.107439159736,71269.54967404247
Firm 247,2020,23.98405682306723,15.439083688520432,9115.194998903235,191.590179055451,12.816451266416802,7.973923723211989,100085.09602608506,79654.87278785546
Firm 248,2016,11.199688974732755,28.666285510490216,16.84991939354158,0.0,3.9794764536664524,2.413302685892684,59.77714863165278,8.19036387757339
Firm 248,2017,30.223440301688456,31.810246886083064,13.729648656906436,0.0,6.184108707944259,1.807635784673015,57.73328947835136,20.479560970067812
Firm 248,2018,7.643657283720586,7.561890427981876,18.716776254255336,0.0,7.036282496488527,4.913751240503743,17.566628613709526,27.532286615224326
Firm 248,2019,4.698977198504662,12.07686618088368,19.423828610174628,0.0,9.654913039290292,1.8788200074751458,14.589650372801325,20.99522672488565
Firm 248,2020,16.476198465407016,34.98733431640302,0.6262488083585387,0.0,6.708176439484709,3.4446944750343036,2.582204162650793,13.086946435863162
Firm 249,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 249,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 249,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 249,2019,167.87394446834568,81.38245128484782,0.0,0.0,21.158765416316154,2.760951878121396,5.021506903583054,176.79484038808053
Firm 249,2020,3.833116712942401,2.4925458569163674,0.0,0.0,0.4956234370463908,8.935857996181063,6.426925064067382,0.4481133633317982
Firm 25,2016,25.84405161111631,0.4847786477732895,4169.962818598366,9622.27757770341,11.952214684323337,1.6141610841172496,69969.24746427174,47564.10777069833
Firm 25,2017,15.69052415427407,23.885705485634382,1758.1946928597697,2356.62607268326,10.59324533112192,3.1584891534852217,22793.891927165456,38268.17187963191
Firm 25,2018,27.233388954556695,25.565991705265784,5927.700638289539,1227.7140127856342,2.1961661729884674,1.8336618606360615,14475.932153814047,3107.1866004340263
Firm 25,2019,20.117725558124942,5.827778646689672,1198.2470712008412,7134.648740769523,1.771300101486172,4.547501955940877,29976.66072056983,4531.258259957474
Firm 25,2020,9.799698430730148,27.07000333104768,7031.517004879747,9765.612911987659,0.22978779869650562,3.155166442329346,3614.9066669336216,30445.54280727017
Firm 250,2016,21.423899073331132,10.883043351261126,8.9320765519552,58.65915230980728,5.030360293231077,1.1636548332662717,67.53559854769252,10.979446704257082
Firm 250,2017,7.79559660370941,81.72894198849322,62.497337923268496,9.058690616854031,5.518308278340329,3.8195719646475674,86.84009588018652,10.282732826515815
Firm 250,2018,1.874181618550383,3.2837908262956943,11.966828337530474,47.99007084091081,11.907731693218205,1.6644073520251548,51.22449605709662,3.7222478240223187
Firm 250,2019,11.927353620122531,28.717592715077828,25.680898623578486,87.0028476103526,10.400153782368982,1.8441057694616456,34.34600683698542,8.750647235411192
Firm 250,2020,31.3128196960441,69.08505673051688,46.84998656307059,53.47049061594653,12.414686269821773,1.7415568567293154,28.46240882876601,1.4072692649575467
Firm 251,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 251,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 251,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 251,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 251,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 252,2016,13.21043247438761,21.943857428012606,4.687865800031078,31.193999516050713,15.30401293691738,0.6437936070500495,73.55993897363639,37.4664185955001
Firm 252,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 252,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 252,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 252,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 253,2016,7.055740895858393,29.686602329408363,0.0,0.0,12.652202224024071,2.309864322901979,2.4428677850724756,19.032783861697187
Firm 253,2017,24.341004983563437,19.212223185908563,93.99726187667531,3.6575484126847155,1.474325327702765,1.492260697473132,23.53389023006282,49.88041106986024
Firm 253,2018,2.4664276107637866,36.280548863671974,75.18042616680584,44.26603474943582,13.095882128790246,1.8065366176090625,16.73868776838319,32.960762187913936
Firm 253,2019,40.09858229163838,10.31678579782124,82.71020232817266,23.14341378913587,15.722381853680695,0.9056753135775476,43.979254149545305,24.900836951971208
Firm 253,2020,13.057373133332772,40.86481405129609,84.49561531112892,63.08395227510786,8.279791179048203,0.8944451561305861,12.428051137362221,33.34429874006667
Firm 254,2016,7.621846399064879,8.185840822886304,134.7523083952672,44.50292446611286,27.781592285228232,1.8982717149132826,24.730071025389503,191.46643399053787
Firm 254,2017,16.569693405003143,86.91951345331893,98.7678522433994,23.65714591029735,11.749341039374237,2.0599175681790967,254.0526526589946,81.01286221594039
Firm 254,2018,69.59239112687088,48.31326626938815,137.98073063852647,40.19827362415613,2.0821557732160128,1.6437841046942419,39.72744224662774,136.84603562151332
Firm 254,2019,63.70775359105572,109.86145210656265,238.72542021980578,38.84656422220064,29.12137219105325,2.2202614762483264,430.33086797465074,371.2686284240758
Firm 254,2020,45.548704366205946,41.13232932950586,282.81574428186053,35.16618820666708,76.13717221075964,1.399233071317428,388.30422669835843,137.01794297505012
Firm 255,2016,113.98315432984126,166.061197921347,21.156501743188187,6.209773805342778,218.800375981765,2.0206787812520774,255.4293230859391,176.4043725007507
Firm 255,2017,184.94432330142715,601.847458915071,14.28428987835281,11.441309695954372,42.70567824155912,0.9332935374142325,19.592750078673816,51.24789686537396
Firm 255,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 255,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 255,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 256,2016,-4.598935837334058,-5.092128899806717,0.0,0.0,7.23579232309352,-0.03300681579723935,52.55118933569368,173.8106938912697
Firm 256,2017,1.0122053113618816,0.0050407406390390085,0.0,0.0,49.96582810590976,0.18744025186959892,67.83561603281723,160.93253210042928
Firm 256,2018,1.8522988197151895,8.501479623929827,0.0,0.0,34.01660561094962,0.29229091786455147,108.66468439302633,183.6370688522107
Firm 256,2019,15.60481184838505,0.2176144722550279,0.0,0.0,32.32485543984946,0.46087393635427343,217.8718727255681,91.44445741932742
Firm 256,2020,17.83507084128734,10.292905990778147,0.0,0.0,10.103708742744246,1.68569662790741,108.06346274010258,34.24729459114507
Firm 257,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 257,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 257,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 257,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 257,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 258,2016,53.902708707388996,75.42917593538382,0.0,0.0,24.379989954339152,0.45147726259898363,156.60393278556145,7.001303526137081
Firm 258,2017,125.1112807457815,90.84211567622839,73.19229121978869,50.07014210584301,15.766797059369908,5.370968910605771,153.7492236250857,7.477881104282761
Firm 258,2018,56.944896471969535,117.7776159986248,82.96770374781309,29.156401757131572,22.881514016265744,2.65586334653282,23.837117440326338,16.259730714598525
Firm 258,2019,53.07643515330023,5.201094712505024,112.35279105731523,30.28172295466576,19.112409797793116,1.0692497059249015,53.987557769338665,12.174108003331991
Firm 258,2020,67.54170807531,17.005549365831154,56.29851391720788,106.58501965809545,32.11656558534225,1.276507945094332,52.52968841912318,3.894887615825818
Firm 259,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 259,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 259,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 259,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 259,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 26,2016,6955.223298146937,7266.408766991312,17208.38618329814,75526.67329298225,4282.790194003657,0.888671214875502,61185.71937191253,69741.37911501335
Firm 26,2017,2081.3889696939686,6694.884869167891,13019.600407599937,2187.5879774650903,3851.999871400572,1.7942038453502955,74897.83069136861,68511.98616991859
Firm 26,2018,1602.0161592686404,7923.764987323312,3419.6925607842136,11251.347661281601,1061.571587922026,2.876165284490867,97972.52694154557,57527.47310728139
Firm 26,2019,3020.380762864064,7581.777887553832,8013.277031728727,6683.963247438649,98.0289812310585,2.4403253857566276,109524.33194251798,84757.53090272065
Firm 26,2020,7661.184610350277,48.839483397003846,10352.2503876286,16395.67169359601,2960.7809906930966,0.3100569323415856,83195.53324505151,7816.288367057537
Firm 260,2016,219.49906838876322,238.73390835057813,73.2715338190077,192.38788036391642,77.30448015446089,2.124850636143984,802.9735786984456,418.9940651541712
Firm 260,2017,80.76141308920127,238.14449571201442,378.26175717844734,148.11200787896104,156.87507062933904,0.2756300787248238,978.1092407319328,307.49606060707447
Firm 260,2018,298.6798038986219,170.5039028770087,28.197483768100867,184.21053414042697,167.6415079215042,3.2584096729603456,1050.9743947078612,813.3837149750578
Firm 260,2019,121.10829799292223,119.38852918629014,239.85931555230633,212.2041345749074,56.88477725382059,2.4030107980126005,718.1288892597004,581.8367400021513
Firm 260,2020,14.267122820732666,234.92448871025553,269.36807155899095,146.00242573524915,32.79310726697793,1.665200732650339,614.4181528945298,199.99784846416858
Firm 261,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 261,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 261,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 261,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 261,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 262,2016,155.88285864565628,153.95956688839001,0.0,0.0,56.324510645715506,1.4693401396513674,1408.2858810625423,648.5672202815452
Firm 262,2017,164.27389602896872,59.44753595110967,162.81826294443783,68.21443754471227,1.7905048267651993,1.3990848564348188,373.14398551533253,489.19527242085735
Firm 262,2018,17.942279024551052,234.72872664930307,345.4355859599947,46.47078678085639,142.28788438020283,0.5597982454203404,920.1763318796624,692.7473501794206
Firm 262,2019,35.76668513283196,238.2435240280182,418.36857792158764,8.33008424328182,45.74056278703031,1.8279922911746467,285.2388442951158,988.0716968828265
Firm 262,2020,55.6978641836603,152.70036631549547,99.34271631523598,15.381369660553826,4.1242842404881035,1.7137737967419597,787.3661301122082,772.6197873192266
Firm 263,2016,325.66430868809823,314.7591082346438,58.48611027064704,0.5678913257474308,78.66579839112768,0.7860531324619346,304.7890341504445,1824.972272157712
Firm 263,2017,137.7943277467063,263.18912383071233,108.24242216867893,79.7333372820714,173.19536376956538,0.4950135717270297,1647.4979803742308,551.1465483879052
Firm 263,2018,1.1663492036473269,166.11253196631054,69.91493495601821,44.371182249339775,61.17638078275421,0.13489655357253227,1012.7603836456867,1986.0498916588315
Firm 263,2019,276.3975083817086,250.43928110252378,93.37432541235495,7.029149788127474,67.31903780396507,0.5232350182538941,151.4003138670354,810.6766834104503
Firm 263,2020,62.564935108863615,34.98499516886524,52.77321928936837,80.99061468117895,54.71086346402333,1.3968508555890227,1120.1430817119726,2719.916748394913
Firm 264,2016,212.18656380177137,23.675133518319765,283.88283752495335,169.91595285774955,192.6897571323135,0.8995150896726042,531.8369345173514,30.079909851795296
Firm 264,2017,28.51232295511919,165.16200063745381,264.09899571692245,338.16323749524867,48.120026195216845,1.3291382441138178,226.27772601481894,587.9228305872037
Firm 264,2018,124.36588534509376,59.44070162541164,181.961280868259,65.10976022293157,47.79384089611498,1.4970793421853055,142.01595308883438,733.3487405473113
Firm 264,2019,249.76797722272562,62.04675413071187,48.417315617703544,40.24647776386553,154.79928364646776,0.17684418747357614,449.4029702794311,304.52247305132914
Firm 264,2020,107.01865872805065,94.64712658660467,36.13999794770481,2.136585125802779,160.37936229554353,2.1249949272816733,140.95764471224257,561.5172442663371
Firm 265,2016,34.71153771832518,173.3973102432689,113.92929446963637,104.51814740576584,89.89073434605096,0.07219928502609058,797.8350546024956,185.7816565465634
Firm 265,2017,145.9595960432856,210.40287025033896,36.76598742081188,37.10152905701957,78.36382440846194,3.768980943491015,353.83187483939736,91.02032605009698
Firm 265,2018,232.85395548082175,178.73467519467465,21.51329185522588,26.87864599286208,84.33087113117867,2.8285985941198035,52.30553849065237,786.0764792029595
Firm 265,2019,253.29999217209388,135.82705300499453,12.16448930255493,68.65023769752969,132.50487801147665,0.6087982164265648,243.15011547564674,339.5892432259882
Firm 265,2020,96.38541635335005,127.6643465466259,32.57554750209802,0.5428558633515718,128.34025594953937,0.7710520780856213,992.3203745027711,1002.5905309710996
Firm 266,2016,603.1255392387128,839.5565329708116,633.0361093834022,1337.9068732775477,787.4666513219635,1.2122319228177718,3052.697598635325,2551.91194151655
Firm 266,2017,582.3392309086294,1125.7858535727057,126.339824938863,983.2092788671451,458.17135730966396,0.20181436481015586,2459.104235490899,733.6040638826711
Firm 266,2018,450.2326198552317,486.9128087630337,1656.4510215632881,860.3697735361623,241.14976694304895,0.32262857698449476,1722.4836820396526,1853.178902895011
Firm 266,2019,146.20243034484486,655.2070211523545,1346.221179239449,997.91531047483,454.04468618200167,1.209868628194763,3442.71266372689,1009.4889058786783
Firm 266,2020,921.2481621182476,1280.4480221502754,924.9447710384862,30.081804461976937,556.3635736774025,1.2973289069338174,1301.3154295580005,1854.873218907313
Firm 267,2016,544.5361844981466,218.26710384270396,614.447761561145,61.410999996599344,180.3355770182046,0.46086788840392495,92.50140844202215,503.0573166381326
Firm 267,2017,488.2412839144692,198.52440767624472,287.7867206274966,457.2856273308592,309.87978781607416,1.5097387391194872,123.4043893553109,1372.4938387000982
Firm 267,2018,837.8252664097383,582.0065785558576,391.77187094554614,706.5477659283549,42.5772594715614,1.6491126472070354,1335.577647559976,1533.5792471159186
Firm 267,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 267,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 268,2016,52.192530577521794,8.648148892909703,10.67916230786866,132.1021362659192,3.039074397916741,0.8625079606635245,237.6906327221105,393.5278781624059
Firm 268,2017,34.32319991381004,616.973468664194,266.18849899202286,42.6302460815509,56.076200322137964,7.008727296162393,10.166515746914113,365.06716235910403
Firm 268,2018,111.85145748755133,302.40931676649905,221.4919650224364,269.13042160244515,137.48041276560474,4.742414246652343,1092.1814043875795,121.30284325891488
Firm 268,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 268,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 269,2016,9.118629575397467,2.0336019608821685,0.0,0.0,21.30991743362761,1.2351543314819398,27.305715786207188,86.1141265256711
Firm 269,2017,10.02728755625823,14.330230956244417,0.0,0.0,16.155759072311945,0.1630467785277453,44.12011476545988,53.8796319683261
Firm 269,2018,0.5607073857844056,5.53366132683038,0.0,0.0,2.1398440336103453,0.38435512911485553,27.36182304962139,45.63857630916867
Firm 269,2019,1.2995257344303204,7.846216348263515,0.0,0.0,7.2829317300652825,0.34176450824094423,36.17700158894542,8.128744499278499
Firm 269,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 27,2016,9.823841201338597,49.13552631908114,0.0040336245818272005,0.016535667319118656,4.50455949812341,2.0928379226991334,4.345827745003164,65.42664206009847
Firm 27,2017,13.462532085220262,3.07227686387461,0.0005823408355340257,0.0010449414133656047,1.5189171973402307,9.690304960424488,15.623695222684253,0.0
Firm 27,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 27,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 27,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 270,2016,4.071433918184793,11.022011818771059,0.0,0.0,0.37818708696737213,4.566580388958841,2.748655607172904,0.8394120530029342
Firm 270,2017,3.3343399138835865,9.247179771644388,0.0,0.0,0.21455431366424638,4.141224299209656,10.367175850259345,0.44581450118668686
Firm 270,2018,6.044353864583162,0.08463582255054007,0.0,0.0,0.2578794478934586,2.7288810360303875,4.147134473762314,0.010668233149505628
Firm 270,2019,7.1098930428992615,4.610649302773281,0.0,0.0,0.16841344795152915,2.2086528624563893,1.71457466797856,0.1649076934602014
Firm 270,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 271,2016,5.855898438594606,2.6631313159769894,0.0,0.0,2.025564918381861,5.4207946139632295,10.084831476737449,0.8481474186980419
Firm 271,2017,3.1201713514117673,4.325236389633719,0.0,0.0,0.3898809400848728,1.7232610799601844,6.250835683524522,2.5230691748046463
Firm 271,2018,0.794339997820657,7.038909648802834,0.0,0.0,0.8279261302284663,11.588897621031586,3.738364563810959,0.4923865645450589
Firm 271,2019,3.7553089244268034,5.908578194627427,0.0,0.0,0.68978985743017,7.673922154051496,8.24560181086355,0.6743118224368597
Firm 271,2020,3.070518026439175,1.2348853637482833,0.0,0.0,0.011426848798507382,15.711354515089747,6.269194998043911,1.7944420948688147
Firm 272,2016,180.37076862435265,1995.420810000324,381.8226378498983,1385.6287900819052,551.7277833118395,1.023643507913854,6384.755225179901,17435.698753325825
Firm 272,2017,266.0222191279475,325.3872626360418,2469.6205904748554,263.28589526301386,853.4604399696369,2.6518250126786285,14750.532268433297,19909.926440688498
Firm 272,2018,2117.4793616210372,1105.102232865974,1024.219087584396,723.0620922226515,1.3110296657602436,2.447458134314043,1188.5361258705116,937.4271877483318
Firm 272,2019,2876.4792850569866,633.5878494293406,149.1790059317382,1017.0047391785673,573.6915369105826,1.5986719227686057,29406.494946328217,12271.454233458462
Firm 272,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 273,2016,6.721597500537072,14.38225635319839,7.141654656082372,47.64928754702281,7.847567991132592,4.221789005487458,20.896482140377827,4.324636205295671
Firm 273,2017,7.712080361886105,15.778165568632579,20.306675407864528,25.15418625232547,7.809487492750052,0.944551032063078,10.771628637875304,4.899371320326133
Firm 273,2018,2.510500238225906,18.891571371621957,0.143347360484601,22.796238837939644,0.38708497084585847,1.2507305403019169,26.9776361244829,0.8302111788080957
Firm 273,2019,1.1283595183962956,11.364556179123127,14.307807075676472,5.245174824422135,6.309102983928047,4.911162260490121,7.600519140881703,4.692677699228087
Firm 273,2020,16.901083227688122,2.580911368631457,35.46613357382143,6.65045947052674,0.9817393247855734,4.283009029210621,24.754771972590625,3.9360484943431433
Firm 274,2016,32.26072084366613,15.010344074698137,2.0086103146966123,5.762091679077005,8.181180051440343,0.13616957957737186,8.002480348787923,12.943552638119957
Firm 274,2017,28.24690379987295,7.780795600568482,21.766582566549726,5.858519527436608,5.379548925683127,2.0560262072417017,52.89833151840761,17.36375917948475
Firm 274,2018,18.936175949613638,15.073365816607181,29.038682340934503,2.365518259797167,1.3734081785713432,2.9047082764953354,47.587789913047935,26.093603999032638
Firm 274,2019,3.8638024230868533,12.10478115190586,31.157962763364424,7.131287984366158,3.8510505561500206,3.037019272618397,30.9679352292017,3.735446046608934
Firm 274,2020,134.9866074965088,49.450046817445205,1.5328180050203473,-30.179541053643916,11.147501837073127,1.224198936858231,1344.5066486266514,84.54466083699478
Firm 275,2016,732.5521044636291,320.5527260747028,94.8209050417424,32.358607332226626,247.6816956429458,2.7703912292374677,702.2967312982187,299.8466942932815
Firm 275,2017,529.9374315503661,195.0952902793176,326.8125664912365,49.570334850894454,16.13082715382035,2.14287803105834,65.87712473221923,746.4489768321012
Firm 275,2018,576.770094305722,666.7747777989443,541.7098337083239,155.7629904990961,258.8964122683034,0.3874562875350134,473.6797948348878,399.24810820690317
Firm 275,2019,611.4723716546043,441.528664963042,585.0480625033242,138.92898779207954,222.6101681414186,4.082547673848156,25.60771995635171,1015.5549785773089
Firm 275,2020,249.40412174613,151.35361139086095,1005.9094190614481,87.23136981758199,185.37083243863967,3.2965251182500412,480.6893041798331,45.20828418657533
Firm 276,2016,462.6485302138278,261.8454381929499,0.015801122823591352,-0.003988912364554587,131.02536401972918,0.010799199857874404,24289.624498280336,3669.8212826307577
