Firm Name,Year End,"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)",Gross claims incurred (£m),Gross combined ratio,Gross expense ratio,"Net BEL (inc. TPs as a whole, pre-TMTP) (£m)",Net combined ratio,Net expense ratio,Pure gross claims ratio,Pure net claims ratio
Firm 294,2019,221.88644379753123,31.547820038993624,1.8064084887492378,0.2096311563740964,0.989986284265258,0.5510206110266224,0.7114856274171344,1.5638629205198267,0.24644345954426353
Firm 294,2020,299.0465664503628,26.82006137346481,1.294551031125271,0.20297333666909298,65.91477234445651,0.3336940876741082,0.14533301502707235,0.902780578470838,0.07166783306895343
Firm 295,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 295,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 295,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 295,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 295,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 296,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 296,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 296,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 296,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 296,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 297,2016,213.11638827002963,337.0163526941739,1.691125021444664,0.021118763924570114,39.419983816693076,0.39480375585563654,0.29585753462463626,0.24811257759080696,1.2975046845593599
Firm 297,2017,352.85589860122946,194.4201175904237,1.5310719323714084,0.07203660426461433,52.00431565030875,0.8214686013805659,0.13319957841568583,0.6854754194879927,0.03877282499207237
Firm 297,2018,158.61363556378058,712.2437848435977,0.4479898072715026,0.31085247755474266,462.13389773751703,1.4316182315814725,0.37277066211454085,0.5492839462379945,0.403749299038101
Firm 297,2019,370.02691264738655,1444.6739499077137,1.6472296418733265,0.001326989998354308,332.8416760841006,1.614569184027597,0.4585901454396586,1.0331337961193288,0.21449923541992164
Firm 297,2020,325.66767877114415,1014.1666376036685,0.6211683022632837,0.48358198394125246,680.2729374617528,0.04044556355521968,0.010609747972093757,0.12162090202201109,0.2483043627394692
Firm 298,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 298,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 298,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 298,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 298,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 299,2016,46.63174589092581,155.63679306069426,0.39527261356489807,0.01803457892874041,44.549161144799015,0.12269171271827081,0.6300118667797432,0.3704887126095665,0.3138841337352795
Firm 299,2017,59.638816941765576,211.83988827798873,1.5354281132650471,0.7057108787711601,24.588711128778048,1.12981876176018,0.45604980211540785,0.9746915383985933,0.44252356851576335
Firm 299,2018,7.153988609751035,216.60751102156624,0.4430031745183069,0.7805536311758708,7.732557511365885,0.8855766026638833,0.8165563931338635,0.746003368847032,0.4355434123697953
Firm 299,2019,10.41760237935748,183.11804129073414,0.7567072854048053,0.21962823136002746,12.013519613745206,0.7432456579718839,0.053479004246804775,0.42953455358778014,0.6361733052838381
Firm 299,2020,6.672813338790342,459.98085916492744,1.1248882649028984,0.4405537212128936,25.56840696791398,0.16318516368142186,0.067264129796915,0.6491672354165069,0.46137563384528896
Firm 3,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 3,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 3,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 3,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 30,2016,18.395248423715667,-0.021585546153950898,0.3425322594419629,0.5979208675301606,0.05948828037978515,0.0,0.0,-0.22225703272357228,0.0
Firm 30,2017,106.42987615950311,25.16312850491149,22.79933148920618,0.10991326902945096,-0.007078659708259053,0.0,0.0,30.121432682775087,0.0
Firm 30,2018,40.791882840673765,7.863494673809513,11.911513101687786,0.8290848021371767,-0.13939679172881567,0.0,0.0,9.410947496534753,0.0
Firm 30,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 30,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 300,2016,424.1214491646745,18.471474349532265,0.4818594141247017,0.03702698539660151,80.33726539201452,1.8418809854529399,0.40506465023532157,0.8484619794291856,0.6257435233018968
Firm 300,2017,299.4780753799802,400.1560991306243,0.7100622563674381,0.4295971600006869,236.88966292627316,1.8792973366282286,0.23665249190273174,0.06047579446744306,1.17991319352041
Firm 300,2018,1182.103517959791,160.473145079322,1.414474877863246,0.5219344301606869,570.3563684410261,1.1455246655791977,0.28526205673131516,1.1008761645760077,0.5892450555776841
Firm 300,2019,572.8602851497674,241.01367684525314,2.212957207818766,0.5362360743426128,70.65019646036075,1.4969266119670634,0.31291077172264314,1.065673106138653,1.5631622549091058
Firm 300,2020,151.54433010715866,48.922355835918765,0.4689227875608912,0.1599977877278275,41.155627130192926,2.325435544450259,0.7020288446237519,0.013936241528144527,0.6918845794768744
Firm 301,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 301,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 301,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 301,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 301,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 302,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 302,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 302,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 302,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 302,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 303,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 303,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 303,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 303,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 303,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 304,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 304,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 304,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 304,2019,6654.380141457356,371.13400446786136,1.2372792025606587,0.20592235413458387,1538.247684612243,0.46385940245335633,0.6603194202798875,1.4135105573362576,0.1329695881281628
Firm 304,2020,2266.0487264932813,487.1360711531078,1.0386077293844251,0.2690412848089229,5397.565686692143,1.6354010120094276,0.24044644811776258,1.053157456504358,1.0946396317436597
Firm 305,2016,1582.8246499045251,169.9872143459412,1.1712192395745598,0.4963505725535129,996.450677224254,0.4042862069634371,0.011852939759297843,0.6370066804960838,0.41519120085106115
Firm 305,2017,633.3913195636811,53.877723059039404,1.8319745772954736,0.32558444639986717,780.9094129014803,0.9796082023063989,0.008975888765367687,0.5083652758586483,1.0609939157515986
Firm 305,2018,1714.463422153669,550.3281328242589,0.1330513282965692,0.0757168653612319,111.05467766316163,0.8630414872753122,0.5618198937766132,0.6055333950779243,0.48168473348284374
Firm 305,2019,1131.8739880696037,90.39397437498613,1.0328527335066795,0.2940893787292249,238.66496617458716,0.29357162280248683,0.4914555903729808,0.6713231132923577,1.0541701951538125
Firm 305,2020,1800.2246159077029,345.0475028424509,0.8520086677470294,0.5350806830641172,116.61360139330239,2.258902233409969,0.09134148362573097,1.461333563861683,1.1604369008429176
Firm 306,2016,-0.5195392841274797,0.06804915332871739,0.2596565438211235,0.05089934713956133,-0.44730241504836615,0.26282489710110324,0.0845516635233807,0.004388774518380335,0.006784049506925577
Firm 306,2017,0.06972169496478547,0.004945762478982738,0.13614677996233118,0.016803891046396537,0.3946978930158228,0.1478413936831641,0.031029345710792074,0.0003868186580845297,0.0007229045712714027
Firm 306,2018,12.07735248928848,40.259308033942965,1.0639850895759038,0.280611471234155,3.2781685104678973,1.2205049383142912,0.22721208876054103,0.7469582896193063,0.7964892167886904
Firm 306,2019,33.36580617536341,132.3124600259988,0.5983351859395812,0.02513271834013912,45.16085736096279,1.1363539289093572,0.45252314790923415,1.427566196441678,1.0610949490402004
Firm 306,2020,5.7319612686836034,125.19624271108805,1.1454276411873063,0.24392622334360314,66.75870911752062,1.692128252801377,0.028859333599525663,1.0037740181063721,0.952900703025337
Firm 307,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 307,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 307,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 307,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 307,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 308,2016,5.895912078266869,-1.68758153919816,-0.3645084382104475,0.19768699887295707,12.76330981415666,-1.3040565278265226,0.029492811940952452,-0.326378290889509,-2.1877197612164854
Firm 308,2017,7.044629672118258,-1.3554689148282901,-1.3397561897459254,-0.20963935595629307,25.64087275082664,0.19185798704093107,-0.3620038219130789,-0.7200092429528356,0.1123740481086149
Firm 308,2018,12.060849119159082,-0.0025627608507165977,1.6473817182451467,0.03895116752626989,17.859297134817616,-0.1706672109221348,0.3289157879156773,-0.0006669346767721282,-0.2569731033008756
Firm 308,2019,32.79733765466915,-0.0014281393718166232,0.4679427349617548,0.09822010577944904,20.18991481508304,-0.03573168800542904,0.6580390660019969,-0.006331877143712718,-1.6667957820441532
Firm 308,2020,28.696743819659886,-0.19610121400964986,-0.2229350141988065,0.9607548368915639,16.94932895485836,-1.8232362276642842,0.26659261066579454,-2.8509809541906175,-1.1716778333711777
Firm 309,2016,0.0,0.8146181390810101,0.20728383386333943,0.5206093947791139,0.0,1.1536126431388252,0.4583131511645335,0.6259061614955057,0.04836859810707255
Firm 309,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 309,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 309,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 309,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 31,2016,0.033138767933270245,27.644794721316217,0.5514029622918416,1.6429018866537917,4.83559684478041,1.707122364644248,0.6915077508070825,0.8921832866457043,1.0536236599962223
Firm 31,2017,4.07578569194289,12.591915355017553,2.0895706438970003,1.7047339851544527,11.849661333457941,2.0841710527184185,1.3995821609443895,0.22500907984950688,0.21579266645283998
Firm 31,2018,80.56201444436913,87.90654542576382,1.702403099854493,0.8468971689547535,22.17593337946774,1.595589042241836,0.9433409258261953,0.1149989869023611,0.4450746481728996
Firm 31,2019,121.67210364986333,4.090581055904544,1.3465992847741963,0.1738068052620548,73.56666883425339,1.1785593738920037,1.0291928270830446,0.4126713918807377,0.048590254762013736
Firm 31,2020,112.20051019433765,215.52585454312216,0.4862250888012334,0.022744386485409718,78.08191785953036,0.5861380267492133,0.6037164399231375,0.6992518137929598,0.7515048634783446
Firm 310,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 310,2017,5.37480915651335,0.0,0.0,0.0,6.26983250289537,0.0,0.0,0.0,0.0
Firm 310,2018,6.259080217987951,0.0,0.0,0.0,11.875085621791165,0.0,0.0,0.0,0.0
Firm 310,2019,5.7487741909223535,0.0,0.0,0.0,6.810371086124989,0.0,0.0,0.0,0.0
Firm 310,2020,4.212893963351595,0.0,0.0,0.0,1.5536061065053284,0.0,0.0,0.0,0.0
Firm 311,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 311,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 311,2018,0.14695535681291622,1.8700846376429197,1.1152839755816284,0.47099549909054106,0.8770918789726301,0.23045489839789957,0.6262685163758074,0.19258525096489876,0.785626636301448
Firm 311,2019,11.609677517529237,21.824459934113012,0.7352523120979543,0.13049933864288468,11.557917438471264,1.7053831285067615,0.5668185415536401,0.2556097592200487,0.5148318431606278
Firm 311,2020,16.30324623778493,16.232722648723463,0.4599886735996504,0.31223323436835737,69.8672173228741,1.8991733917851996,0.13604956209619082,0.020615421567149003,0.6000149400542617
Firm 312,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 312,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 312,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 312,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 312,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 313,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 313,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 313,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 313,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 313,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 314,2016,1.551336766689384,20.51766292988586,0.6141547737827451,0.5917561909773568,29.417974465058098,0.5175102192729938,0.13090377350746615,0.35757828216472104,0.3853417933943729
Firm 314,2017,58.0748829038193,21.48910596221496,0.6543530747235345,0.4774992430467448,62.88128967647822,1.7240969544919797,0.8199841784391579,0.1093042262215077,0.060383429849663946
Firm 314,2018,77.27831370543525,47.12527494411716,0.9604138162413152,0.14782275270227963,16.451731619481578,0.32540883105828744,0.6376851681580896,1.1124906091359201,0.6588291801200945
Firm 314,2019,50.739817684639036,6.553652246364758,0.8395642073170412,0.2007530421241579,34.45778642363322,0.6256737391677513,1.164298342282817,0.11768004866369143,0.48734911940749515
Firm 314,2020,26.08766034519426,28.37859961783052,0.6028991443414394,1.0259098566018285,81.30611813572177,0.07108769702707933,0.5721342696310207,0.05189036519366402,0.10504689198232948
Firm 315,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 315,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 315,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 315,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 315,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 316,2016,1.993081591658797,33.539594740918,1.8618527209779763,0.5792907725542001,25.99656506191552,1.1298596590912438,0.6651027931353629,1.1399158103499203,1.3297162520955712
Firm 316,2017,76.32943275439274,122.10550377927714,0.8878689701954853,0.5976434415731509,15.57072984857001,1.3605638371222584,0.550382987905734,0.07841353699401431,0.38165792993386877
Firm 316,2018,204.0010858375673,119.2612848551707,0.09141129817630185,0.5460715546300845,10.01803207767104,0.9975640151836712,0.39151313022318984,1.1211443474686982,0.1884588797664158
Firm 316,2019,89.80051466677835,46.614391375066205,0.8009678623514467,0.6813931028549286,0.019477802868763147,3.265259934579534,1.834814770912071,0.391499455008506,0.7111236222996823
Firm 316,2020,217.659645544909,126.53773578346012,0.980753553155089,0.4720066592449797,13.115071076769445,1.6414000480276516,0.08386928388528016,0.07087477332692378,1.0574612200671594
Firm 317,2016,162.28970955646983,7.919191113919892,0.26228140594782395,0.4814352952728825,230.5827540604858,0.6448382105058046,0.47246108923392804,0.8804972623515651,1.237390674911563
Firm 317,2017,62.48345992176624,67.24842042435415,0.07743143392510723,0.3699131404241236,617.4813435356278,1.7666667275387575,0.7782611624375156,0.9701715126944851,0.9778472909820591
Firm 317,2018,497.4538572320924,240.15467451620967,1.742934190499008,0.04275210209933639,381.27317637044183,1.0950890349991702,0.21199607455147956,0.9372709003426957,0.6455729024911984
Firm 317,2019,711.4538208276197,299.16776866948913,0.5198230674221962,0.09723789533696969,87.29962281899539,0.8661390874156251,0.4951986796507702,0.44469969376767665,0.8024020594585493
Firm 317,2020,498.5785912637944,27.476123282912095,0.5123661295558131,0.060318409636851256,379.5999719174109,0.6025933420865003,0.1347327352850593,0.5717411992234398,0.18925827695975767
Firm 318,2016,88.70069093345785,-2.257740047672615,0.17471576211331202,0.4168672415363821,68.22163660860116,0.2835238637126967,0.4931770049957134,-0.21509422159385752,-0.22539365634652836
Firm 318,2017,18.089236415215552,-6.453550171555862,-0.11546426966418442,0.043522420480753526,12.753126569372089,-0.09774024683287501,0.06339524809619276,-0.2188715569156599,-0.6871678521700884
Firm 318,2018,14.146746108641942,10.689204943897217,1.4706369084828046,1.0184928541290135,0.218186492408389,0.45679941717822664,1.6694527616361237,1.1527800323451853,0.7987819380201807
Firm 318,2019,4.755304707902596,5.752885245531368,0.21823236686121633,1.105733833410549,32.569319822811735,2.9313117375431315,1.4969627687853813,0.32204985915698575,0.13623862651077231
Firm 318,2020,21.800525538246458,2.4932990879303056,0.5581873495978712,0.859473241345394,25.91502237770811,2.6469582829149525,2.346000262277615,0.2684243073567773,0.2766621578416995
Firm 319,2016,16.118399788466352,2.460389547365338,0.4829695193870454,0.2755772007661521,7.661915776310591,0.19593103063114414,0.3656911576698219,0.45573072551115695,0.7830850655555851
Firm 319,2017,5.418050024531561,28.5387607207959,0.8797766951571492,0.1754275115930543,19.40471596789225,2.491102472015912,0.44053734828551583,1.9567083738195794,0.6493152944655977
Firm 319,2018,41.4327789472757,5.7408622815505215,0.9108697370810463,0.1755631384803683,27.37929180134388,1.0138729011234204,0.18044688666242717,0.296300781967809,0.4741717202629502
Firm 319,2019,19.411352466281365,0.6318725626251754,0.2643497412791291,0.2759459574197186,8.239219265056724,0.1673794915861621,0.2675384544784816,0.009895953537760667,0.08213164669469368
Firm 319,2020,16.37617663951067,25.791820841872074,0.6050323707668593,0.13222986149470645,40.05241842924029,0.999124165182336,0.13455086455978144,2.1247974907206206,1.4199657194759694
Firm 32,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 32,2017,13.309037921625496,19.395357542502737,1.3542575891394752,0.31307755289679196,16.030060799189528,0.5858058015101759,1.0697969803049605,0.2242723949849141,0.17929173854622213
Firm 32,2018,27.54459596660136,43.794785773402076,0.5169153047398153,0.22511179515969476,2.3777812240828564,0.1558582688061032,0.6348003720622615,0.5199905622525385,0.657372820640157
Firm 32,2019,18.686134265749498,8.636005836424294,0.9906433179780627,1.1041773631181768,17.672844625501106,1.601797424883448,0.012478106816412166,0.39758262067148664,0.22758313195044372
Firm 32,2020,8.743029807312267,24.852677903944965,0.2846836910940343,1.015528572199452,21.574498588172155,0.5932132034790893,0.9267815135508708,0.5839329806493235,0.29765654251320145
Firm 320,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 320,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 320,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 320,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 320,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 321,2016,0.43612427895613126,4.792300912907392,0.8392214969334145,0.29644800942498273,0.4874379478869112,0.10662762459890579,0.29578444383567665,0.7845946467098116,0.7446868720646543
Firm 321,2017,0.5142877475426612,8.202431098641977,1.8147164994098237,0.19132105151660742,0.49364812172279243,0.3029353781015893,0.1757353275621751,1.3329869016682763,0.403765876957871
Firm 321,2018,0.22749245422128192,5.780854049553905,0.34414521065654463,0.03203795223208095,0.6381812444129878,1.8090864148707706,0.10145767806096197,0.9877317177626415,0.5497262334132176
Firm 321,2019,0.9766172753889992,4.2851714096676226,0.8720990817087315,0.3963204529709997,0.6516286885644255,0.6031018785145521,0.06243048382411612,0.9059803527500014,0.46966987387902154
Firm 321,2020,0.942253867522089,2.682639650252752,1.164539832623881,0.22732647720468593,0.28910136096647737,0.15954369394545084,0.5144037472626488,0.32854422719173354,0.3153375570962038
Firm 322,2016,965.3593107681943,79.44700503169035,0.06362250039504636,0.49978502106302825,119.08428175095854,0.7137766075116712,0.28261195915530873,0.7237020778881101,0.194750955949092
Firm 322,2017,889.9749366299495,185.74810730609408,0.7615176973486125,0.32323244740250107,95.47693082605649,0.7434995713089415,0.2387497079850938,0.10367724012451196,0.2810608501092019
Firm 322,2018,173.3831038678362,106.09775275631924,0.9987702196190835,0.7534503926826097,96.59485848314588,2.1355010112628414,1.9448239121211477,0.19918447908580555,0.4390080628758117
Firm 322,2019,685.4091831037865,107.68987848509222,1.0640604142048398,0.3902496170672602,132.29008186716067,2.3161404326832664,1.7381445982512174,0.8345218111019916,0.05920460360281893
Firm 322,2020,526.2249021490339,58.26786110881765,1.9846872304753826,0.5139341815420622,80.92185621149365,1.0033501871721842,0.4189616313624984,0.9797099671174805,0.1500251634892813
Firm 323,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 323,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 323,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 323,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 323,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 324,2016,1.4514819595558746,3.1774443756266284,1.8120399723644516,0.16618034311385688,1.5659382346584916,1.8471019363503287,0.7182433876889229,0.989542710214449,0.5566765280109706
Firm 324,2017,4.4514826742839935,9.26886451658248,1.8683330861462728,0.3283290940693825,0.8565388331914996,0.15199954704133303,0.08534668495701528,1.0908899363238678,0.964285256438065
Firm 324,2018,3.020012558821922,5.149223093688792,0.8002068538898068,0.27828457356050973,1.0883374053247084,1.1910964563603388,0.3662587967863578,0.4281700367491364,0.2730046779353738
Firm 324,2019,0.8373804770555959,6.864045346038223,0.4205910761418343,0.23866946950435786,0.09055901082008452,0.33707127738623266,0.11623549605532864,0.8869136903092767,0.01017852540422151
Firm 324,2020,0.6965457829086448,0.5148592127361848,1.5150674740856374,0.22891679906213563,0.9724330539113966,1.4165556375586699,0.37477484414952095,0.9087015598425493,0.40567728665846375
Firm 325,2016,2.5935775612923035,1.476245714050333,0.07713520554023934,0.01262123509716151,2.5652865815664567,0.0,0.0,0.23593822680545992,0.0
Firm 325,2017,23.36328747293244,1.6243700594108814,0.009230030867374481,0.03966430129552179,3.426249383353657,0.0,0.0,0.20477619326892976,0.0
Firm 325,2018,2.1166737657142867,4.6209196647962845,0.7248710649462984,0.02907430814443814,3.6333543197897824,0.0,0.0,0.3577659136319142,0.0
Firm 325,2019,5.418362031877026,0.27556311817598056,0.4308520111778145,0.0075902251472807864,6.25449904125288,0.0,0.0,0.4400791625118869,0.0
Firm 325,2020,18.939054758736013,0.23810536836850524,0.15797908045852233,0.0455706741506554,0.8343907587820889,0.0,0.0,0.07711946933920207,0.0
Firm 326,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 326,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 326,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 326,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 326,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 327,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 327,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 327,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 327,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 327,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 328,2016,14.274864617335654,41.22845529014014,0.3212712858771144,0.3602895613288009,194.055193313154,0.15865413749675786,0.1773054049444243,0.6342421995286911,0.18642159834674166
Firm 328,2017,351.02676695794236,633.761789585798,0.9963741582700761,0.03496797047094299,240.89434958831848,1.4021395479996162,0.17825164133464796,0.26081502336325113,0.1103591518477048
Firm 328,2018,353.53517544934584,633.8594711369009,1.522088686861232,0.16365970852169437,395.4743959389189,0.6786426640615859,0.04372695175990808,1.77421114344132,0.26913662839082064
Firm 328,2019,40.23386121865904,105.83996816328316,0.308384279856783,0.02250936691325969,220.5512295771893,0.4909541778242654,0.07540803709906455,1.366398445455098,1.4807686477754876
Firm 328,2020,34.194979522312515,64.36709747298661,0.6014933389488851,0.06525322635429232,198.69942324173027,0.34505257176869913,0.17230304961738047,1.0868261253430236,0.6807434570990357
Firm 329,2016,1418.0938146976855,183.8963153502207,1.241351196351735,0.5521363533539331,374.9811844344237,0.7187509363084321,0.46367087502184756,0.510005752989166,0.4076078635331118
Firm 329,2017,1541.1937105614882,552.8040145919045,0.8586798084022874,0.2614859696995655,779.8432891224595,0.954889121494992,0.22937708977832238,1.1459257299655958,0.459664680191537
Firm 329,2018,1549.804465191268,58.344358055971874,0.02483501797114919,0.43627572062163217,846.1477913686814,1.1092202597291363,0.3682902233889527,0.4599947866667326,0.7830735031748706
Firm 329,2019,293.24045694088977,307.7029668213321,0.7549731622926138,0.020575112992561907,1263.3406520491328,0.7184341240066199,0.5477806545154734,0.03462964547306276,0.9049635763685097
Firm 329,2020,1360.786235083497,171.7649290191316,0.035189140525727254,0.37885313106616764,612.0989725758888,0.5293111846405195,0.20405867371192474,0.06356654280058206,0.5234553075524297
Firm 33,2016,13.857435159124492,320.4617868864201,1.22128318416719,0.3182278280292339,15.134728210385694,1.7231551848726754,0.21537994284775208,0.8710003009649271,0.012092192153577423
Firm 33,2017,0.06731823387527863,71.95291365815461,0.42635777183652995,0.38547613656554763,1.4691897657660447,1.5124395607893164,0.17076846230416362,0.08900510267546877,0.5288727643848824
Firm 33,2018,-1.1657238598441266,184.62131037213638,1.9141817273063642,0.11468006133446117,-7.326507293098625,1.147754074434678,0.7077416279564955,0.16653350217170682,0.5564998764456736
Firm 33,2019,0.7168675658882392,190.91648188687512,0.5814291444785069,0.5773030654683324,0.617779185669326,0.37708404428254483,0.6672796395396531,0.15845162042413036,0.3212751992983987
Firm 33,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 330,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 330,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 330,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 330,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 330,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
